date,sku_id,units_sold,store_id,promotion_active,discount_percentage,weather_condition,temperature_c,category,unit_cost,selling_price,current_stock,reorder_point,lead_time_days,day_of_week,month,is_weekend,sales_lag_1,sales_lag_7,sales_lag_14,rolling_mean_7,rolling_std_7,predicted_demand,inventory_status,demand_type
2025-12-12,SKU_001,31,STORE_01,0,0,Sunny,24.2,Groceries,89.11,173.34,225,59,3,4,12,0,21.0,21.0,24.0,37.57142857142857,22.089644201579613,32.18,Overstock Risk,Regular Demand
2025-12-13,SKU_001,58,STORE_01,0,0,Stormy,19.9,Groceries,89.11,173.34,225,59,3,5,12,1,31.0,70.0,32.0,39.0,21.14237451186595,55.71,Overstock Risk,Seasonal Demand
2025-12-14,SKU_001,28,STORE_02,0,0,Clear,31.0,Groceries,89.11,173.34,225,59,3,6,12,1,58.0,59.0,62.0,37.285714285714285,18.53567987885601,30.44,Overstock Risk,Regular Demand
2025-12-15,SKU_001,16,STORE_02,0,0,Clear,27.8,Groceries,89.11,173.34,225,59,3,0,12,0,28.0,32.0,43.0,32.857142857142854,16.014874038723807,22.89,Overstock Risk,Regular Demand
2025-12-16,SKU_001,18,STORE_02,0,0,Stormy,27.1,Groceries,89.11,173.34,225,59,3,1,12,0,16.0,49.0,50.0,30.571428571428573,17.25163898355884,24.7,Overstock Risk,Regular Demand
2025-12-17,SKU_001,40,STORE_02,0,0,Rainy,23.6,Groceries,89.11,173.34,225,59,3,2,12,0,18.0,11.0,7.0,26.142857142857142,15.635734407957631,40.01,Overstock Risk,Seasonal Demand
2025-12-18,SKU_001,11,STORE_02,0,0,Stormy,31.6,Groceries,89.11,173.34,225,59,3,3,12,0,40.0,21.0,21.0,30.285714285714285,14.772883782054697,18.51,Overstock Risk,Regular Demand
2025-12-19,SKU_001,57,STORE_02,1,10,Clear,29.4,Groceries,89.11,173.34,225,59,3,4,12,0,11.0,31.0,21.0,28.857142857142858,16.231949681914063,46.01,Overstock Risk,Seasonal Demand
2025-12-20,SKU_001,49,STORE_01,0,0,Rainy,22.3,Groceries,89.11,173.34,225,59,3,5,12,1,57.0,58.0,70.0,32.57142857142857,19.458135769365136,42.18,Overstock Risk,Seasonal Demand
2025-12-21,SKU_001,38,STORE_03,0,0,Stormy,29.3,Groceries,89.11,173.34,225,59,3,6,12,1,49.0,28.0,59.0,31.285714285714285,17.717357644546247,36.05,Overstock Risk,Seasonal Demand
2025-12-22,SKU_001,32,STORE_01,0,0,Clear,26.8,Groceries,89.11,173.34,225,59,3,0,12,0,38.0,16.0,32.0,32.714285714285715,17.81117894015145,33.67,Overstock Risk,Regular Demand
2025-12-23,SKU_001,16,STORE_01,0,0,Rainy,33.6,Groceries,89.11,173.34,225,59,3,1,12,0,32.0,18.0,49.0,35.0,16.268579122549877,20.25,Overstock Risk,Regular Demand
2025-12-24,SKU_001,39,STORE_03,0,0,Clear,29.2,Groceries,89.11,173.34,225,59,3,2,12,0,16.0,40.0,11.0,34.714285714285715,16.630436812405975,36.94,Overstock Risk,Seasonal Demand
2025-12-25,SKU_001,37,STORE_03,0,0,Stormy,34.7,Groceries,89.11,173.34,225,59,3,3,12,0,39.0,11.0,21.0,34.57142857142857,16.581688121309607,34.97,Overstock Risk,Seasonal Demand
2025-12-26,SKU_001,41,STORE_01,0,0,Sunny,16.8,Groceries,89.11,173.34,225,59,3,4,12,0,37.0,57.0,31.0,38.285714285714285,12.932056883500556,41.29,Overstock Risk,Seasonal Demand
2025-12-27,SKU_001,23,STORE_01,1,50,Rainy,23.3,Groceries,89.11,173.34,225,59,3,5,12,1,41.0,49.0,58.0,36.0,10.198039027185526,36.97,Overstock Risk,Regular Demand
2025-12-28,SKU_001,250,STORE_01,0,0,Rainy,17.1,Groceries,89.11,173.34,225,59,3,6,12,1,23.0,38.0,28.0,32.285714285714285,9.375753937938075,182.2,Healthy Stock,Seasonal Demand
2025-12-29,SKU_001,20,STORE_02,0,0,Stormy,20.1,Groceries,89.11,173.34,225,59,3,0,12,0,250.0,32.0,16.0,62.57142857142857,83.1401570499221,23.06,Overstock Risk,Regular Demand
2025-12-30,SKU_001,25,STORE_02,0,0,Clear,34.4,Groceries,89.11,173.34,225,59,3,1,12,0,20.0,16.0,18.0,60.85714285714285,83.99489780422888,30.45,Overstock Risk,Regular Demand
2025-12-31,SKU_001,30,STORE_01,0,0,Stormy,27.9,Groceries,89.11,173.34,225,59,3,2,12,0,25.0,39.0,40.0,62.142857142857146,83.25949109346547,31.64,Overstock Risk,Regular Demand
2026-01-01,SKU_001,15,STORE_02,0,0,Stormy,34.8,Groceries,89.11,173.34,225,59,3,3,1,0,30.0,37.0,11.0,60.85714285714285,83.74450941490346,20.3,Overstock Risk,Regular Demand
2026-01-02,SKU_001,17,STORE_01,0,0,Sunny,17.9,Groceries,89.11,173.34,225,59,3,4,1,0,15.0,41.0,57.0,57.71428571428572,85.18942478522844,24.42,Overstock Risk,Regular Demand
2026-01-03,SKU_001,20,STORE_02,0,0,Sunny,34.5,Groceries,89.11,173.34,225,59,3,5,1,1,17.0,23.0,49.0,54.285714285714285,86.44789237013298,23.16,Overstock Risk,Regular Demand
2026-01-04,SKU_001,14,STORE_01,0,0,Sunny,26.7,Groceries,89.11,173.34,225,59,3,6,1,1,20.0,250.0,38.0,53.85714285714285,86.63607518701157,22.55,Overstock Risk,Regular Demand
2026-01-05,SKU_001,46,STORE_01,0,0,Stormy,26.1,Groceries,89.11,173.34,225,59,3,0,1,0,14.0,20.0,32.0,20.142857142857142,5.698788509516053,37.79,Overstock Risk,Temporary Demand Spike
2026-01-06,SKU_001,14,STORE_02,0,0,Sunny,28.0,Groceries,89.11,173.34,225,59,3,1,1,0,46.0,25.0,16.0,23.857142857142858,11.305287427107954,16.04,Overstock Risk,Regular Demand
2026-01-07,SKU_001,13,STORE_03,1,10,Stormy,18.1,Groceries,89.11,173.34,225,59,3,2,1,0,14.0,30.0,39.0,22.285714285714285,11.87033116238816,15.2,Overstock Risk,Regular Demand
2026-01-08,SKU_001,19,STORE_02,0,0,Sunny,34.3,Groceries,89.11,173.34,225,59,3,3,1,0,13.0,15.0,37.0,19.857142857142858,11.76759068272653,18.87,Overstock Risk,Regular Demand
2026-01-09,SKU_001,20,STORE_02,0,0,Clear,30.3,Groceries,89.11,173.34,225,59,3,4,1,0,19.0,17.0,41.0,20.428571428571427,11.588171308956216,19.36,Overstock Risk,Regular Demand
2026-01-10,SKU_001,14,STORE_01,0,0,Clear,29.0,Groceries,89.11,173.34,225,59,3,5,1,1,20.0,20.0,23.0,20.857142857142858,11.495340671022271,22.28,Overstock Risk,Regular Demand
2026-01-11,SKU_001,23,STORE_01,0,0,Sunny,17.9,Groceries,89.11,173.34,225,59,3,6,1,1,14.0,14.0,250.0,20.0,11.78982612255167,33.31,Overstock Risk,Regular Demand
2026-01-12,SKU_001,13,STORE_01,0,0,Clear,18.1,Groceries,89.11,173.34,225,59,3,0,1,0,23.0,46.0,20.0,21.285714285714285,11.51396667406286,14.69,Overstock Risk,Regular Demand
2026-01-13,SKU_001,16,STORE_01,0,0,Stormy,32.8,Groceries,89.11,173.34,225,59,3,1,1,0,13.0,14.0,25.0,16.571428571428573,4.035556254807558,14.95,Overstock Risk,Regular Demand
2026-01-14,SKU_001,3,STORE_02,0,0,Rainy,31.8,Groceries,89.11,173.34,225,59,3,2,1,0,16.0,13.0,30.0,16.857142857142858,3.891382420536336,6.57,Overstock Risk,Regular Demand
2026-01-15,SKU_001,23,STORE_02,0,0,Rainy,29.9,Groceries,89.11,173.34,225,59,3,3,1,0,3.0,19.0,15.0,15.428571428571429,6.502746672423625,21.98,Overstock Risk,Regular Demand
2026-01-16,SKU_001,17,STORE_03,0,0,Clear,18.8,Groceries,89.11,173.34,225,59,3,4,1,0,23.0,20.0,17.0,16.0,7.0237691685686485,17.12,Overstock Risk,Regular Demand
2026-01-17,SKU_001,34,STORE_01,0,0,Rainy,26.7,Groceries,89.11,173.34,225,59,3,5,1,1,17.0,14.0,20.0,15.571428571428571,6.827814263660799,29.51,Overstock Risk,Temporary Demand Spike
2026-01-18,SKU_001,20,STORE_02,1,50,Sunny,32.2,Groceries,89.11,173.34,225,59,3,6,1,1,34.0,23.0,14.0,18.428571428571427,9.658452996506025,20.99,Overstock Risk,Regular Demand
2026-01-19,SKU_001,19,STORE_02,0,0,Stormy,31.4,Groceries,89.11,173.34,225,59,3,0,1,0,20.0,13.0,46.0,18.0,9.486832980505245,20.12,Overstock Risk,Regular Demand
2026-01-20,SKU_001,75,STORE_03,0,0,Sunny,24.2,Groceries,89.11,173.34,225,59,3,1,1,0,19.0,16.0,14.0,18.857142857142858,9.227288721117327,54.58,Overstock Risk,Temporary Demand Spike
2026-01-21,SKU_001,21,STORE_01,0,0,Rainy,18.4,Groceries,89.11,173.34,225,59,3,2,1,0,75.0,3.0,13.0,27.285714285714285,22.939880017953367,20.54,Overstock Risk,Regular Demand
2026-01-22,SKU_001,13,STORE_03,0,0,Clear,25.5,Groceries,89.11,173.34,225,59,3,3,1,0,21.0,23.0,19.0,29.857142857142858,20.65936891121132,16.02,Overstock Risk,Regular Demand
2026-01-23,SKU_001,25,STORE_03,0,0,Sunny,24.7,Groceries,89.11,173.34,225,59,3,4,1,0,13.0,17.0,20.0,28.428571428571427,21.53955387078344,23.96,Overstock Risk,Regular Demand
2026-01-24,SKU_001,36,STORE_02,0,0,Stormy,28.5,Groceries,89.11,173.34,225,59,3,5,1,1,25.0,34.0,14.0,29.571428571428573,21.03851343652988,29.13,Overstock Risk,Regular Demand
2026-01-25,SKU_001,8,STORE_03,0,0,Stormy,16.5,Groceries,89.11,173.34,225,59,3,6,1,1,36.0,20.0,23.0,29.857142857142858,21.122094052031343,11.35,Overstock Risk,Regular Demand
2026-01-26,SKU_001,28,STORE_01,0,0,Stormy,17.1,Groceries,89.11,173.34,225,59,3,0,1,0,8.0,19.0,13.0,28.142857142857142,22.497618921629417,23.43,Overstock Risk,Regular Demand
2026-01-27,SKU_001,3,STORE_01,0,0,Sunny,17.8,Groceries,89.11,173.34,225,59,3,1,1,0,28.0,75.0,16.0,29.428571428571427,22.142396308568657,6.92,Overstock Risk,Regular Demand
2026-01-28,SKU_001,31,STORE_02,0,0,Sunny,24.1,Groceries,89.11,173.34,225,59,3,2,1,0,3.0,21.0,3.0,19.142857142857142,11.710800875382468,28.91,Overstock Risk,Regular Demand
2026-01-29,SKU_001,17,STORE_01,0,0,Sunny,16.5,Groceries,89.11,173.34,225,59,3,3,1,0,31.0,13.0,23.0,20.571428571428573,12.554642472768755,16.73,Overstock Risk,Regular Demand
2026-01-30,SKU_001,64,STORE_03,0,0,Clear,34.6,Groceries,89.11,173.34,225,59,3,4,1,0,17.0,25.0,17.0,21.142857142857142,12.23967008581217,46.25,Overstock Risk,Temporary Demand Spike
2026-01-31,SKU_001,27,STORE_03,0,0,Clear,29.5,Groceries,89.11,173.34,225,59,3,5,1,1,64.0,36.0,34.0,26.714285714285715,20.42640681172526,27.51,Overstock Risk,Regular Demand
2026-02-01,SKU_001,37,STORE_03,0,0,Rainy,33.9,Groceries,89.11,173.34,225,59,3,6,2,1,27.0,8.0,20.0,25.428571428571427,20.023795368320712,31.97,Overstock Risk,Regular Demand
2026-02-02,SKU_001,14,STORE_03,0,0,Sunny,31.8,Groceries,89.11,173.34,225,59,3,0,2,0,37.0,28.0,19.0,29.571428571428573,18.77815346670296,15.48,Overstock Risk,Regular Demand
2026-02-03,SKU_001,20,STORE_01,0,0,Stormy,32.5,Groceries,89.11,173.34,225,59,3,1,2,0,14.0,3.0,75.0,27.571428571428573,19.69650682106809,21.35,Overstock Risk,Regular Demand
2026-02-04,SKU_001,20,STORE_01,0,0,Sunny,19.9,Groceries,89.11,173.34,225,59,3,2,2,0,20.0,31.0,21.0,30.0,17.029386365926417,18.79,Overstock Risk,Regular Demand
2026-02-05,SKU_001,10,STORE_02,0,0,Stormy,22.1,Groceries,89.11,173.34,225,59,3,3,2,0,20.0,17.0,13.0,28.428571428571427,17.424667790780067,13.07,Overstock Risk,Regular Demand
2026-02-06,SKU_001,24,STORE_03,0,0,Stormy,31.6,Groceries,89.11,173.34,225,59,3,4,2,0,10.0,64.0,25.0,27.428571428571427,18.365340026411577,22.03,Overstock Risk,Regular Demand
2026-02-07,SKU_001,27,STORE_03,0,0,Sunny,27.0,Groceries,89.11,173.34,225,59,3,5,2,1,24.0,27.0,36.0,21.714285714285715,8.845230083954666,25.14,Overstock Risk,Regular Demand
2026-02-08,SKU_001,18,STORE_01,0,0,Rainy,31.3,Groceries,89.11,173.34,225,59,3,6,2,1,27.0,37.0,8.0,21.714285714285715,8.845230083954666,19.65,Overstock Risk,Regular Demand
2026-02-09,SKU_001,13,STORE_01,0,0,Rainy,31.1,Groceries,89.11,173.34,225,59,3,0,2,0,18.0,14.0,28.0,19.0,5.744562646538176,14.6,Overstock Risk,Regular Demand
2026-02-10,SKU_001,24,STORE_03,1,50,Stormy,29.9,Groceries,89.11,173.34,225,59,3,1,2,0,13.0,20.0,3.0,18.857142857142858,5.899959644737031,21.76,Overstock Risk,Regular Demand
2026-02-11,SKU_001,46,STORE_01,0,0,Stormy,28.3,Groceries,89.11,173.34,225,59,3,2,2,0,24.0,20.0,31.0,19.428571428571427,6.214422549123071,35.94,Overstock Risk,Temporary Demand Spike
2026-02-12,SKU_001,6,STORE_03,0,0,Clear,32.3,Groceries,89.11,173.34,225,59,3,3,2,0,46.0,10.0,17.0,23.142857142857142,11.838194843085596,9.44,Overstock Risk,Regular Demand
2026-02-13,SKU_001,13,STORE_03,0,0,Clear,34.9,Groceries,89.11,173.34,225,59,3,4,2,0,6.0,24.0,64.0,22.571428571428573,12.647228192468985,18.05,Overstock Risk,Regular Demand
2026-02-14,SKU_001,22,STORE_01,0,0,Rainy,18.7,Groceries,89.11,173.34,225,59,3,5,2,1,13.0,27.0,27.0,21.0,13.114877048604058,23.44,Overstock Risk,Regular Demand
2026-02-15,SKU_001,31,STORE_01,0,0,Stormy,17.2,Groceries,89.11,173.34,225,59,3,6,2,1,22.0,18.0,37.0,20.285714285714285,12.867456181057316,27.5,Overstock Risk,Regular Demand
2026-02-16,SKU_001,11,STORE_01,0,0,Stormy,24.9,Groceries,89.11,173.34,225,59,3,0,2,0,31.0,13.0,14.0,22.142857142857142,13.409307357560465,14.05,Overstock Risk,Regular Demand
2026-02-17,SKU_001,65,STORE_01,0,0,Rainy,21.9,Groceries,89.11,173.34,225,59,3,1,2,0,11.0,24.0,20.0,21.857142857142858,13.65562852732132,43.63,Overstock Risk,Temporary Demand Spike
2026-02-18,SKU_001,6,STORE_01,0,0,Rainy,25.8,Groceries,89.11,173.34,225,59,3,2,2,0,65.0,46.0,20.0,27.714285714285715,21.35192642139727,11.88,Overstock Risk,Regular Demand
2026-02-19,SKU_001,28,STORE_01,0,0,Stormy,26.4,Groceries,89.11,173.34,225,59,3,3,2,0,6.0,6.0,10.0,22.0,20.99206199177842,27.55,Overstock Risk,Regular Demand
2026-02-20,SKU_001,22,STORE_02,0,0,Clear,29.2,Groceries,89.11,173.34,225,59,3,4,2,0,28.0,13.0,24.0,25.142857142857142,19.81101184887313,20.32,Overstock Risk,Regular Demand
2026-02-21,SKU_001,23,STORE_02,0,0,Clear,21.9,Groceries,89.11,173.34,225,59,3,5,2,1,22.0,22.0,27.0,26.428571428571427,19.17339426442404,23.78,Overstock Risk,Regular Demand
2026-02-22,SKU_001,4,STORE_02,0,0,Sunny,31.2,Groceries,89.11,173.34,225,59,3,6,2,1,23.0,31.0,18.0,26.571428571428573,19.1385922754448,9.04,Overstock Risk,Regular Demand
2026-02-23,SKU_001,25,STORE_01,0,0,Clear,21.2,Groceries,89.11,173.34,225,59,3,0,2,0,4.0,11.0,13.0,22.714285714285715,20.75021514518416,22.07,Overstock Risk,Regular Demand
2026-02-24,SKU_001,10,STORE_03,0,0,Rainy,21.8,Groceries,89.11,173.34,225,59,3,1,2,0,25.0,65.0,24.0,24.714285714285715,20.097381966434416,13.07,Overstock Risk,Regular Demand
2026-02-25,SKU_001,5,STORE_02,0,0,Clear,34.1,Groceries,89.11,173.34,225,59,3,2,2,0,10.0,6.0,46.0,16.857142857142858,9.873003113348666,10.04,Overstock Risk,Regular Demand
2026-02-26,SKU_001,19,STORE_01,0,0,Stormy,28.1,Groceries,89.11,173.34,225,59,3,3,2,0,5.0,28.0,6.0,16.714285714285715,10.06171432898476,20.53,Overstock Risk,Regular Demand
2026-02-27,SKU_001,5,STORE_02,0,0,Sunny,16.1,Groceries,89.11,173.34,225,59,3,4,2,0,19.0,22.0,13.0,15.428571428571429,8.885515232803503,10.56,Overstock Risk,Regular Demand
2026-02-28,SKU_001,15,STORE_01,0,0,Rainy,24.4,Groceries,89.11,173.34,225,59,3,5,2,1,5.0,23.0,22.0,13.0,9.110433579144429,23.18,Overstock Risk,Regular Demand
2026-03-01,SKU_001,39,STORE_02,0,0,Rainy,34.4,Groceries,89.11,173.34,225,59,3,6,3,1,15.0,4.0,31.0,11.857142857142858,8.091735937127021,35.64,Overstock Risk,Temporary Demand Spike
2026-03-02,SKU_001,27,STORE_01,0,0,Sunny,17.8,Groceries,89.11,173.34,225,59,3,0,3,0,39.0,25.0,11.0,16.857142857142858,12.198750911856749,22.22,Overstock Risk,Regular Demand
2026-03-03,SKU_001,10,STORE_02,0,0,Rainy,33.5,Groceries,89.11,173.34,225,59,3,1,3,0,27.0,10.0,65.0,17.142857142857142,12.4422475385087,13.43,Overstock Risk,Regular Demand
2026-03-04,SKU_001,4,STORE_03,0,0,Rainy,23.7,Groceries,89.11,173.34,225,59,3,2,3,0,10.0,5.0,6.0,17.142857142857142,12.4422475385087,9.26,Overstock Risk,Regular Demand
2026-03-05,SKU_001,12,STORE_01,0,0,Sunny,30.0,Groceries,89.11,173.34,225,59,3,3,3,0,4.0,19.0,28.0,17.0,12.60952021291857,14.4,Overstock Risk,Regular Demand
2026-03-06,SKU_001,20,STORE_03,0,0,Clear,15.9,Groceries,89.11,173.34,225,59,3,4,3,0,12.0,5.0,22.0,16.0,12.701705922171849,18.87,Overstock Risk,Regular Demand
2026-03-07,SKU_001,153,STORE_03,0,0,Clear,28.9,Groceries,89.11,173.34,225,59,3,5,3,1,20.0,15.0,23.0,18.142857142857142,11.767590682726537,104.16,Healthy Stock,Temporary Demand Spike
2026-03-08,SKU_001,25,STORE_03,0,0,Stormy,31.1,Groceries,89.11,173.34,225,59,3,6,3,1,153.0,39.0,4.0,37.85714285714285,52.10063522142691,24.61,Overstock Risk,Regular Demand
2026-03-09,SKU_001,14,STORE_01,0,0,Stormy,15.6,Groceries,89.11,173.34,225,59,3,0,3,0,25.0,27.0,25.0,35.857142857142854,52.317710740655095,15.83,Overstock Risk,Regular Demand
2026-03-10,SKU_001,12,STORE_01,1,30,Clear,28.5,Groceries,89.11,173.34,225,59,3,1,3,0,14.0,10.0,10.0,34.0,52.9118764236033,12.65,Overstock Risk,Regular Demand
2026-03-11,SKU_001,20,STORE_03,0,0,Sunny,16.2,Groceries,89.11,173.34,225,59,3,2,3,0,12.0,4.0,5.0,34.285714285714285,52.76588002903103,18.73,Overstock Risk,Regular Demand
2026-03-12,SKU_001,14,STORE_03,0,0,Rainy,15.6,Groceries,89.11,173.34,225,59,3,3,3,0,20.0,12.0,19.0,36.57142857142857,51.56826266499304,15.7,Overstock Risk,Regular Demand
2026-03-13,SKU_001,27,STORE_01,0,0,Stormy,34.1,Groceries,89.11,173.34,225,59,3,4,3,0,14.0,20.0,5.0,36.85714285714285,51.41474681913927,22.44,Overstock Risk,Regular Demand
2026-03-14,SKU_001,7,STORE_03,0,0,Stormy,26.9,Groceries,89.11,173.34,225,59,3,5,3,1,27.0,153.0,15.0,37.85714285714285,51.09934302065789,17.6,Overstock Risk,Regular Demand
2026-03-15,SKU_001,40,STORE_02,0,0,Clear,18.1,Groceries,89.11,173.34,225,59,3,6,3,1,7.0,25.0,39.0,17.0,7.257180352359242,35.33,Overstock Risk,Temporary Demand Spike
2026-03-16,SKU_001,30,STORE_03,0,0,Stormy,19.9,Groceries,89.11,173.34,225,59,3,0,3,0,40.0,14.0,27.0,19.142857142857142,11.17181828573693,23.15,Overstock Risk,Regular Demand
2026-03-17,SKU_001,6,STORE_01,0,0,Stormy,24.2,Groceries,89.11,173.34,225,59,3,1,3,0,30.0,12.0,10.0,21.428571428571427,11.57377989044128,9.76,Overstock Risk,Regular Demand
2026-03-18,SKU_001,24,STORE_02,0,0,Rainy,21.9,Groceries,89.11,173.34,225,59,3,2,3,0,6.0,20.0,4.0,20.571428571428573,12.56791076322485,22.99,Overstock Risk,Regular Demand
2026-03-19,SKU_001,11,STORE_01,0,0,Rainy,20.4,Groceries,89.11,173.34,225,59,3,3,3,0,24.0,14.0,12.0,21.142857142857142,12.62838827706024,12.99,Overstock Risk,Regular Demand
2026-03-20,SKU_001,16,STORE_01,0,0,Stormy,34.5,Groceries,89.11,173.34,225,59,3,4,3,0,11.0,27.0,20.0,20.714285714285715,12.957806986707434,20.68,Overstock Risk,Regular Demand
2026-03-21,SKU_001,46,STORE_02,0,0,Clear,22.8,Groceries,89.11,173.34,225,59,3,5,3,1,16.0,7.0,153.0,19.142857142857142,12.733532783279715,42.35,Overstock Risk,Temporary Demand Spike
2026-03-22,SKU_001,23,STORE_02,0,0,Clear,30.0,Groceries,89.11,173.34,225,59,3,6,3,1,46.0,40.0,25.0,24.714285714285715,14.885275562495655,23.73,Overstock Risk,Regular Demand
2026-03-23,SKU_001,21,STORE_01,0,0,Clear,32.8,Groceries,89.11,173.34,225,59,3,0,3,0,23.0,30.0,14.0,22.285714285714285,13.275469680508378,19.35,Overstock Risk,Regular Demand
2026-03-24,SKU_001,15,STORE_03,0,0,Stormy,31.6,Groceries,89.11,173.34,225,59,3,1,3,0,21.0,6.0,12.0,21.0,12.83225103661352,16.01,Overstock Risk,Regular Demand
2026-03-25,SKU_001,17,STORE_03,0,0,Clear,24.7,Groceries,89.11,173.34,225,59,3,2,3,0,15.0,24.0,20.0,22.285714285714285,11.455919659202278,18.64,Overstock Risk,Regular Demand
2026-03-26,SKU_001,16,STORE_02,0,0,Rainy,34.1,Groceries,89.11,173.34,225,59,3,3,3,0,17.0,11.0,14.0,21.285714285714285,11.586116486471957,16.36,Overstock Risk,Regular Demand
2026-03-27,SKU_001,22,STORE_01,0,0,Stormy,17.9,Groceries,89.11,173.34,225,59,3,4,3,0,16.0,16.0,27.0,22.0,10.984838035522811,23.2,Overstock Risk,Regular Demand
2026-03-28,SKU_001,10,STORE_02,0,0,Stormy,24.0,Groceries,89.11,173.34,225,59,3,5,3,1,22.0,46.0,7.0,22.857142857142858,10.668154658118048,16.26,Overstock Risk,Regular Demand
2026-03-29,SKU_001,8,STORE_02,0,0,Stormy,17.6,Groceries,89.11,173.34,225,59,3,6,3,1,10.0,23.0,40.0,17.714285714285715,4.608480795023182,18.98,Overstock Risk,Regular Demand
2026-03-30,SKU_001,7,STORE_02,0,0,Stormy,26.3,Groceries,89.11,173.34,225,59,3,0,3,0,8.0,21.0,30.0,15.571428571428571,5.1915682555836,11.89,Overstock Risk,Regular Demand
2026-03-31,SKU_001,21,STORE_01,0,0,Rainy,23.4,Groceries,89.11,173.34,225,59,3,1,3,0,7.0,15.0,6.0,13.571428571428571,5.442338432976227,19.8,Overstock Risk,Regular Demand
2026-04-01,SKU_001,32,STORE_03,0,0,Clear,34.1,Groceries,89.11,173.34,225,59,3,2,4,0,21.0,17.0,24.0,14.428571428571429,6.133436852128672,27.82,Overstock Risk,Temporary Demand Spike
2026-04-02,SKU_001,79,STORE_03,0,0,Clear,34.7,Groceries,89.11,173.34,225,59,3,3,4,0,32.0,16.0,11.0,16.571428571428573,9.089502055616135,53.76,Overstock Risk,Temporary Demand Spike
2026-04-03,SKU_001,21,STORE_03,0,0,Sunny,27.9,Groceries,89.11,173.34,225,59,3,4,4,0,79.0,22.0,16.0,25.571428571428573,25.25111973000504,21.11,Overstock Risk,Regular Demand
2026-04-04,SKU_001,23,STORE_01,0,0,Clear,33.0,Groceries,89.11,173.34,225,59,3,5,4,1,21.0,10.0,46.0,25.428571428571427,25.277507411775844,23.51,Overstock Risk,Regular Demand
2026-04-05,SKU_001,8,STORE_03,0,0,Clear,15.7,Groceries,89.11,173.34,225,59,3,6,4,1,23.0,8.0,23.0,27.285714285714285,24.417987125029303,13.08,Overstock Risk,Regular Demand
2026-04-06,SKU_001,28,STORE_03,0,0,Sunny,33.9,Groceries,89.11,173.34,225,59,3,0,4,0,8.0,7.0,21.0,27.285714285714285,24.417987125029303,24.13,Overstock Risk,Regular Demand
2026-04-07,SKU_001,9,STORE_01,1,20,Sunny,23.0,Groceries,89.11,173.34,225,59,3,1,4,0,28.0,21.0,15.0,30.285714285714285,22.742869107438857,11.24,Overstock Risk,Regular Demand
2026-04-08,SKU_001,28,STORE_02,0,0,Stormy,27.7,Groceries,89.11,173.34,225,59,3,2,4,0,9.0,32.0,17.0,28.571428571428573,23.97816467022408,24.87,Overstock Risk,Regular Demand
2026-04-09,SKU_001,17,STORE_03,1,10,Stormy,30.4,Groceries,89.11,173.34,225,59,3,3,4,0,28.0,79.0,16.0,28.0,23.930454794396788,18.45,Overstock Risk,Regular Demand
2026-04-10,SKU_001,17,STORE_03,1,20,Sunny,22.7,Groceries,89.11,173.34,225,59,3,4,4,0,17.0,21.0,22.0,19.142857142857142,8.234653836654338,16.48,Overstock Risk,Regular Demand
2026-04-11,SKU_001,9,STORE_03,0,0,Rainy,19.8,Groceries,89.11,173.34,225,59,3,5,4,1,17.0,23.0,10.0,18.571428571428573,8.223080178318213,13.12,Overstock Risk,Regular Demand
2026-04-12,SKU_001,26,STORE_03,0,0,Sunny,16.9,Groceries,89.11,173.34,225,59,3,6,4,1,9.0,8.0,8.0,16.571428571428573,8.65750431431503,23.58,Overstock Risk,Regular Demand
2026-04-13,SKU_001,15,STORE_03,0,0,Stormy,15.7,Groceries,89.11,173.34,225,59,3,0,4,0,26.0,28.0,7.0,19.142857142857142,8.355209381549097,16.22,Overstock Risk,Regular Demand
2026-04-14,SKU_001,30,STORE_03,0,0,Rainy,30.1,Groceries,89.11,173.34,225,59,3,1,4,0,15.0,9.0,21.0,17.285714285714285,7.454624643228588,25.29,Overstock Risk,Regular Demand
2026-04-15,SKU_001,20,STORE_03,1,30,Stormy,22.0,Groceries,89.11,173.34,225,59,3,2,4,0,30.0,28.0,32.0,20.285714285714285,7.782764841072271,18.51,Overstock Risk,Regular Demand
2026-04-16,SKU_001,2,STORE_03,0,0,Stormy,25.8,Groceries,89.11,173.34,225,59,3,3,4,0,20.0,17.0,79.0,19.142857142857142,7.01019665507747,8.97,Overstock Risk,Regular Demand
2026-04-17,SKU_001,18,STORE_02,0,0,Rainy,28.1,Groceries,89.11,173.34,225,59,3,4,4,0,2.0,17.0,21.0,17.0,9.591663046625564,18.03,Overstock Risk,Regular Demand
2026-04-18,SKU_001,14,STORE_01,0,0,Sunny,16.9,Groceries,89.11,173.34,225,59,3,5,4,1,18.0,9.0,23.0,17.142857142857142,9.59910710133289,18.45,Overstock Risk,Regular Demand
2026-04-19,SKU_001,28,STORE_02,1,30,Rainy,17.9,Groceries,89.11,173.34,225,59,3,6,4,1,14.0,26.0,8.0,17.857142857142858,9.063269671749785,30.66,Overstock Risk,Temporary Demand Spike
2026-04-20,SKU_001,19,STORE_03,1,20,Stormy,34.4,Groceries,89.11,173.34,225,59,3,0,4,0,28.0,15.0,28.0,18.142857142857142,9.38844274322741,18.65,Overstock Risk,Regular Demand
2026-04-21,SKU_001,9,STORE_02,0,0,Sunny,32.3,Groceries,89.11,173.34,225,59,3,1,4,0,19.0,30.0,9.0,18.714285714285715,9.28644685754985,11.56,Overstock Risk,Regular Demand
